1.0.5,"dd81cbff9f7a25f11b26c5c2c43b9c2d2ff4a13b",[console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java],[1],[1]
1.0.5,"ec16475054bf7292a62909df7863ca44dffa62e1",[console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java  console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java],[2  4  5],[2  7  4]
1.0.5,"db73f1018ec4a4645c45c3a0fcf6c69f8a7cafd8",[console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java],[1  4  1],[1  6  1]
1.0.5,"4bd52c2e5ad478e7359be8549bdd5c43537864ed",[console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java  console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java  console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Configuration.java  console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java  console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java  console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java  console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java  console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Login.java  console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java  console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java  console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java  console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java  console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java  console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java  console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Reports.java  console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Resources.java  console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Roles.java  console/src/main/java/org/apache/syncope/console/pages/Schema.java  console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java  console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java  console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java  console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Tasks.java  console/src/main/java/org/apache/syncope/console/pages/Todo.java  console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Users.java  console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java  console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java  console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java  console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java  console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java  console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java  console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java  console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java],[9  2  1  25  5  3  9  11  3  7  2  7  3  6  3  43  11  8  5  9  13  3  4  20  11  2  14  2  2  10  6  14  8  8  6  13  11  8  6  7  6  33  8  11  6  12  0  1  26  0  69  54  7  30  12],[14  2  1  25  3  5  14  16  3  5  2  11  2  5  2  44  14  8  5  11  19  3  5  18  17  2  12  2  2  11  7  19  8  6  6  10  12  7  5  10  3  32  12  12  6  13  1  1  26  1  0  0  7  26  12]
1.0.5,"a9b3526e9de3e27baee367bfb7986f96f976e940",[console/src/main/java/org/apache/syncope/console/SyncopeSession.java],[3],[0]
1.0.5,"e233932c16d6174d5ca056a8190a925337f46954",[client/src/main/java/org/apache/syncope/client/services/proxy/UserServiceProxy.java  client/src/main/java/org/apache/syncope/client/services/proxy/UserWorkflowServiceProxy.java  common/src/main/java/org/apache/syncope/common/services/UserService.java  common/src/main/java/org/apache/syncope/common/services/UserWorkflowService.java  console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java  core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/UserWorkflowServiceImpl.java  core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java  core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java],[0  63  2  52  4  0  63  6  8],[29  0  23  0  4  28  0  0  7]
1.0.5,"9ffda20d58ceac302d130634602a4fcd8a1cc9be",[console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java],[2],[87]
1.0.5,"3ef7baf73e3d9e83e3fb3b27aa5152ffc2a63931",[console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java  console/src/test/java/org/apache/syncope/console/ConfigurationTestITCase.java],[2  1  138  3],[1  1  0  5]
1.0.5,"eb4f73b6ba5b4b96a26e06b65ad7930b641ac94c",[console/src/test/java/org/apache/syncope/console/ConfigurationTestITCase.java  console/src/test/java/org/apache/syncope/console/ResourceTestITCase.java  console/src/test/java/org/apache/syncope/console/RoleTestITCase.java],[13  5  15],[13  5  15]
1.0.5,"81501d869d318bcffa2f11aad2896becfdad2f24",[console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java  console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java  console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java  console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Users.java],[2  1  2  1  19],[0  0  0  0  15]
